ISBN,bookTitle,bookAuthor,yearOfPublication,publisher,imageUrlS,imageUrlM,imageUrlL,index
0448165384,Catch Me If You Can,Frank W. Abagnale,1980,Putnam Pub Group,http://images.amazon.com/images/P/0448165384.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0448165384.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0448165384.01.LZZZZZZZ.jpg,12208
0679454497,Blood and Gold (Vampire Chronicles),Anne Rice,2001,Alfred A. Knopf,http://images.amazon.com/images/P/0679454497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679454497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679454497.01.LZZZZZZZ.jpg,12390
0449906817,The Day the Rabbi Resigned,Harry Kemelman,1992,Ballantine Books,http://images.amazon.com/images/P/0449906817.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449906817.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449906817.01.LZZZZZZZ.jpg,12392
0151001820,The Club Dumas,Arturo Perez-Reverte,1997,Harcourt,http://images.amazon.com/images/P/0151001820.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151001820.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151001820.01.LZZZZZZZ.jpg,12662
0671676369,Lily and the Major,Linda Lael Miller,1990,Pocket,http://images.amazon.com/images/P/0671676369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671676369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671676369.01.LZZZZZZZ.jpg,12798
1863305130,"Generation f: Sex, power, and the young feminist",Virginia Trioli,1996,Minerva,http://images.amazon.com/images/P/1863305130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1863305130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1863305130.01.LZZZZZZZ.jpg,12908
0671526022,Color Purple,Alice Walker,1983,Washington Square Press,http://images.amazon.com/images/P/0671526022.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671526022.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671526022.01.LZZZZZZZ.jpg,13341
0064472531,Violet &amp; Claire,Francesca Lia Block,2000,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0064472531.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064472531.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064472531.01.LZZZZZZZ.jpg,13703
8408012533,Venus Bonaparte (ColecciÃ³n Autores espaÃ±oles e hispanoamericanos),Terenci Moix,1994,Planeta,http://images.amazon.com/images/P/8408012533.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8408012533.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8408012533.01.LZZZZZZZ.jpg,13749
1569312036,"Ranma 1/2, Vol. 9",Rumiko Takahashi,1997,Viz Communications,http://images.amazon.com/images/P/1569312036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1569312036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1569312036.01.LZZZZZZZ.jpg,14265
0525470417,Handbk of Greek Mythology,Herbert J. Rose,1959,Dutton Books,http://images.amazon.com/images/P/0525470417.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525470417.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525470417.01.LZZZZZZZ.jpg,14294
0670814458,In the Country of Last Things,Paul Auster,1987,Penguin USA,http://images.amazon.com/images/P/0670814458.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670814458.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670814458.01.LZZZZZZZ.jpg,14483
0743411447,Jolie Blon's Bounce,James Lee Burke,2003,Pocket Star,http://images.amazon.com/images/P/0743411447.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743411447.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743411447.01.LZZZZZZZ.jpg,14667
2207248526,Contes de la fÃ?Â©e verte,Poppy Z Brite,1999,DenoÃ?Â«l,http://images.amazon.com/images/P/2207248526.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2207248526.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2207248526.01.LZZZZZZZ.jpg,14863
0743203712,Shark Tales : True (and Amazing) Stories from America's Lawyers,Ron Liebman,2001,Simon &amp; Schuster,http://images.amazon.com/images/P/0743203712.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743203712.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743203712.01.LZZZZZZZ.jpg,15053
0771056281,"The Screech Owls' Northern Adventure (#3) (Macgregor, Roy, Screech Owls Series, 3.)",ROY MACGREGOR,1996,Screech Owls,http://images.amazon.com/images/P/0771056281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0771056281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0771056281.01.LZZZZZZZ.jpg,15226
0425143945,Cleopatra Gold,William J. Caunitz,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425143945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425143945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425143945.01.LZZZZZZZ.jpg,15243
0446329142,Bloodline,Sidney Sheldon,1982,Not Avail,http://images.amazon.com/images/P/0446329142.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446329142.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446329142.01.LZZZZZZZ.jpg,15506
0767903862,In a Sunburned Country,Bill Bryson,2001,Broadway Books,http://images.amazon.com/images/P/0767903862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767903862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767903862.01.LZZZZZZZ.jpg,15866
0743444329,Geisha : A Life,Mineko Iwasaki,2002,Atria Books,http://images.amazon.com/images/P/0743444329.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743444329.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743444329.01.LZZZZZZZ.jpg,15870
0373708300,"Wrong Bride  (By The Year 2000:  Revenge) (Harlequin Superromance, 830)",Caroline Arnold,1999,Harlequin,http://images.amazon.com/images/P/0373708300.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373708300.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373708300.01.LZZZZZZZ.jpg,15921
0446527130,Envy,Sandra Brown,2001,Warner Books,http://images.amazon.com/images/P/0446527130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446527130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446527130.01.LZZZZZZZ.jpg,15946
0373512112,The Seventh Night,Amanda Stevens,2002,Silhouette,http://images.amazon.com/images/P/0373512112.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373512112.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373512112.01.LZZZZZZZ.jpg,15969
067179793X,Princess Annie,Linda Lael Miller,1994,Pocket,http://images.amazon.com/images/P/067179793X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067179793X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067179793X.01.LZZZZZZZ.jpg,16009
014118485X,Seize the Day (Penguin Modern Classics),Saul Bellow,2001,Penguin Books Ltd,http://images.amazon.com/images/P/014118485X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014118485X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014118485X.01.LZZZZZZZ.jpg,16038
0582037670,Alternatives Games Exercises and Conversations for the Language Classroom (Pilgrims Longman Resource Books),Richard Baudians,1990,Addison Wesley Publishing Company,http://images.amazon.com/images/P/0582037670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0582037670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0582037670.01.LZZZZZZZ.jpg,16096
0812532988,Earthborn (Homecoming (Paperback)),Orson Scott Card,1996,Tor Books,http://images.amazon.com/images/P/0812532988.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812532988.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812532988.01.LZZZZZZZ.jpg,16153
0879977051,Hecate's Cauldron,Shwartz,1982,New Amer Library (Mm),http://images.amazon.com/images/P/0879977051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0879977051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0879977051.01.LZZZZZZZ.jpg,16343
0812533496,Merlin's Bones,Fred Saberhagen,1996,Tor Books,http://images.amazon.com/images/P/0812533496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812533496.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812533496.01.LZZZZZZZ.jpg,16351
0373261071,Final Cut,Eric Wright,1992,Worldwide Library,http://images.amazon.com/images/P/0373261071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373261071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373261071.01.LZZZZZZZ.jpg,16652
1884910009,Turning Life into Fiction,Robin Hemley,1994,F &amp; W Pubns,http://images.amazon.com/images/P/1884910009.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1884910009.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1884910009.01.LZZZZZZZ.jpg,16916
0453010105,Weight Watchers Quick Start Program Cookbook: Including the Full Exchange Plan,Jean Nidetch,1984,New Amer Library,http://images.amazon.com/images/P/0453010105.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0453010105.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0453010105.01.LZZZZZZZ.jpg,17018
0374437165,Jack's Black Book (Jack Henry),Jack Gantos,1999,"Farrar, Straus and Giroux (BYR)",http://images.amazon.com/images/P/0374437165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374437165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374437165.01.LZZZZZZZ.jpg,17108
0613072111,Pegasus in Flight,Anne McCaffrey,2001,Sagebrush Bound,http://images.amazon.com/images/P/0613072111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0613072111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0613072111.01.LZZZZZZZ.jpg,17400
0060984333,American Pie : A Novel,Michael Lee West,1997,Perennial,http://images.amazon.com/images/P/0060984333.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060984333.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060984333.01.LZZZZZZZ.jpg,17928
0373118775,"Final Proposal  (The Marriage Maker) (Harlequin Presents, No 1877)",Robyn Donald,1997,Harlequin,http://images.amazon.com/images/P/0373118775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373118775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373118775.01.LZZZZZZZ.jpg,18068
0553220284,Loveswept #366: A Whole New Light,Sandra Brown,1989,Loveswept,http://images.amazon.com/images/P/0553220284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553220284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553220284.01.LZZZZZZZ.jpg,18102
0373032072,"Man Of Truth (Harlequin Romance, No 3207)",Jessica Marchant,1992,Harlequin,http://images.amazon.com/images/P/0373032072.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373032072.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373032072.01.LZZZZZZZ.jpg,18200
0679885501,Crash,Jerry Spinelli,1997,Yearling Books,http://images.amazon.com/images/P/0679885501.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679885501.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679885501.01.LZZZZZZZ.jpg,18285
0786706473,Vintage Science Fiction,Peter Haining,1999,Carroll &amp; Graf Publishers,http://images.amazon.com/images/P/0786706473.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786706473.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786706473.01.LZZZZZZZ.jpg,18336
0515041858,Rebels,John Jakes,1975,Jove Books,http://images.amazon.com/images/P/0515041858.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515041858.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515041858.01.LZZZZZZZ.jpg,18405
0061007153,A Quiver Full of Arrows,Jeffrey Archer,1993,HarperTorch,http://images.amazon.com/images/P/0061007153.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061007153.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061007153.01.LZZZZZZZ.jpg,18483
0399511156,The Professional Image,Susan Bixler,1984,Berkley Pub Group,http://images.amazon.com/images/P/0399511156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0399511156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0399511156.01.LZZZZZZZ.jpg,18522
0140276300,Before I Say Goodbye,Ruth Picardie,1999,Penguin Uk,http://images.amazon.com/images/P/0140276300.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140276300.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140276300.01.LZZZZZZZ.jpg,18532
1550135570,Charlotte and Claudia keeping in touch: A novel,Joan Barfoot,1994,Key Porter Books,http://images.amazon.com/images/P/1550135570.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1550135570.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1550135570.01.LZZZZZZZ.jpg,18597
0374413312,Comet in Moominland : Can Moomintroll save his beloved valley?,Tove Jansson,1991,"Farrar, Straus and Giroux (BYR)",http://images.amazon.com/images/P/0374413312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0374413312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0374413312.01.LZZZZZZZ.jpg,18983
0590411853,The Twelve Dancing Princesses: A Folk Tale from the Brothers Grimm (Easy to Read Folktale),Freya Littledale,1988,Scholastic Paperbacks,http://images.amazon.com/images/P/0590411853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590411853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590411853.01.LZZZZZZZ.jpg,19006
0971263906,Saint Nick,Gary Ogden Harper,2001,Prairie Valley Films-Literary Division,http://images.amazon.com/images/P/0971263906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0971263906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0971263906.01.LZZZZZZZ.jpg,19366
0446600660,Strip Tease,Carl Hiaasen,1994,Warner Books,http://images.amazon.com/images/P/0446600660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600660.01.LZZZZZZZ.jpg,19550
0394741188,Ransom: A Novel (Vintage Contemporaries),Jay McInerney,1985,Vintage Books USA,http://images.amazon.com/images/P/0394741188.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394741188.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394741188.01.LZZZZZZZ.jpg,19616
1896891063,Beans &amp; Rice (Company's Coming),Jean Pare,1997,Company's Coming Publishing,http://images.amazon.com/images/P/1896891063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1896891063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1896891063.01.LZZZZZZZ.jpg,19621
0395528151,The Call of Stories : Teaching and the Moral Imagination,Robert Coles,1990,Mariner Books,http://images.amazon.com/images/P/0395528151.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395528151.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395528151.01.LZZZZZZZ.jpg,19715
0517595532,New Times in the Old South: Or Why Scarlett's in Therapy and Tara's Going Condo,Maryln Schwartz,1993,Random House Inc,http://images.amazon.com/images/P/0517595532.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517595532.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517595532.01.LZZZZZZZ.jpg,19770
0316313076,Victory Over Japan : A Book of Stories,Ellen Gilchrist,1985,Back Bay Books,http://images.amazon.com/images/P/0316313076.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316313076.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316313076.01.LZZZZZZZ.jpg,19795
0140071814,The Kingdom by the Sea: A Journey Around the Coast of Great Britain,Paul Theroux,1995,Penguin Books,http://images.amazon.com/images/P/0140071814.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140071814.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140071814.01.LZZZZZZZ.jpg,19880
0689844077,A Little Princess (Aladdin Classics),Frances Hodgson Burnett,2001,Aladdin,http://images.amazon.com/images/P/0689844077.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0689844077.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0689844077.01.LZZZZZZZ.jpg,20200
0425140989,Thyme of Death: A China Bayles Mystery (West Coast Crime),Susan Wittig Albert,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425140989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425140989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425140989.01.LZZZZZZZ.jpg,20520
0393001660,Pamela,Samuel Richardson,1958,W. W. Norton &amp; Company,http://images.amazon.com/images/P/0393001660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393001660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393001660.01.LZZZZZZZ.jpg,20773
0671016970,Iron Lake (Mysteries &amp; Horror),William Kent Krueger,1999,Pocket Star,http://images.amazon.com/images/P/0671016970.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671016970.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671016970.01.LZZZZZZZ.jpg,20903
0802139914,Goodbye Tsugumi,Banana Yoshimoto,2003,Grove Press,http://images.amazon.com/images/P/0802139914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802139914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802139914.01.LZZZZZZZ.jpg,20984
037370920X,"And Baby Makes Six (9 Months Later) (Superrromance, 920)",Linda Markowiak,2000,Harlequin,http://images.amazon.com/images/P/037370920X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/037370920X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/037370920X.01.LZZZZZZZ.jpg,21034
0425111911,The Billion Dollar Sure Thing,Paul E. Erdman,1988,Berkley Pub Group,http://images.amazon.com/images/P/0425111911.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425111911.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425111911.01.LZZZZZZZ.jpg,21182
0060924802,Tales of the city (Tales of the city series),Armistead Maupin,1994,HarperPerennial,http://images.amazon.com/images/P/0060924802.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060924802.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060924802.01.LZZZZZZZ.jpg,21211
0821754084,Endless Night,Patricia Pellicane,1996,Zebra Books,http://images.amazon.com/images/P/0821754084.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821754084.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821754084.01.LZZZZZZZ.jpg,21275
0445206578,Gift of Fire,Jayne Ann Krentz,1989,Warner Books,http://images.amazon.com/images/P/0445206578.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0445206578.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0445206578.01.LZZZZZZZ.jpg,21300
0802775829,Nothing But the Night,Bill Pronzini,2000,Walker &amp; Company,http://images.amazon.com/images/P/0802775829.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802775829.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802775829.01.LZZZZZZZ.jpg,21344
0156001438,Fima,Amos Oz,1994,Harvest Books,http://images.amazon.com/images/P/0156001438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156001438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156001438.01.LZZZZZZZ.jpg,21508
067972723X,The Eye (Vintage International),VLADIMIR NABOKOV,1990,Vintage,http://images.amazon.com/images/P/067972723X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067972723X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067972723X.01.LZZZZZZZ.jpg,21524
0451168623,When the Bough Breaks,Jonathan Kellerman,1986,Signet Book,http://images.amazon.com/images/P/0451168623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451168623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451168623.01.LZZZZZZZ.jpg,22055
3776621923,Lexikon des Ã?Â?berlebens. Das Survival- Handbuch fÃ?Â¼r Krisenzeiten.,Karl Leopold von Lichtenfels,2000,Herbig,http://images.amazon.com/images/P/3776621923.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3776621923.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3776621923.01.LZZZZZZZ.jpg,22138
3426015463,Der Rabbi,Noah Gordon,1965,Distribooks Inc,http://images.amazon.com/images/P/3426015463.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3426015463.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3426015463.01.LZZZZZZZ.jpg,22366
0812536169,Bridgehead,David Drake,1990,Tor Books,http://images.amazon.com/images/P/0812536169.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812536169.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812536169.01.LZZZZZZZ.jpg,22448
0060571454,The Princess Masquerade,Lois Greiman,2004,Avon,http://images.amazon.com/images/P/0060571454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060571454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060571454.01.LZZZZZZZ.jpg,22574
0821758942,Exquisite,Joan Overfield,1998,Kensington Pub Corp,http://images.amazon.com/images/P/0821758942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821758942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821758942.01.LZZZZZZZ.jpg,22601
